set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
development,fan_brush_slow_02,fan,snn_two_layer,snn,removed,0.1,15.748230022194079,14.273352502287217,inf,68.97875391485721,70.66592110289461,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,as_is,0.2,24.133404140097717,21.849150389075596,29.795,69.12088110975193,76.4909835162814,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,removed,0.2,23.71261076388815,21.384702125923802,29.79,68.97875391485721,70.66592110289461,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,as_is,0.025,13.074971900863853,11.239597400887455,29.97,29.93588154057251,39.744994852097776,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,removed,0.025,11.263179920546422,9.045735076975978,29.955000000000002,27.978405204480758,34.90528897884259,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,as_is,0.05,15.442218810504674,10.18444236370213,inf,29.93588154057251,39.744994852097776,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,removed,0.05,14.272980870201753,8.390053159010101,29.97,27.978405204480758,34.90528897884259,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,as_is,0.1,19.210425614050962,11.50462260583048,inf,29.93588154057251,39.744994852097776,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,removed,0.1,18.06634981164269,8.718031656133974,inf,27.978405204480758,34.90528897884259,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,as_is,0.2,30.106037760957346,19.04502145778476,inf,29.93588154057251,39.744994852097776,1.6452202906755709,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,snn,removed,0.2,28.41007792651206,14.600300678944325,inf,27.978405204480758,34.90528897884259,1.6452202906755709,nan,nan,0.0,6006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,as_is,0.025,17.700111849516006,19.221118646246225,inf,21.03390197622462,20.754674655083452,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,removed,0.025,14.466192250479335,17.290737852464215,inf,16.587868877402393,11.646772529520383,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,as_is,0.05,18.84356567084884,18.81657393309721,inf,21.03390197622462,20.754674655083452,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,removed,0.05,15.358825997162986,17.722132822460956,inf,16.587868877402393,11.646772529520383,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,as_is,0.1,21.415887895542333,18.854438575876742,inf,21.03390197622462,20.754674655083452,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,removed,0.1,17.669716172032768,18.087884135209826,inf,16.587868877402393,11.646772529520383,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,as_is,0.2,24.917657834957918,19.8320469488873,inf,21.03390197622462,20.754674655083452,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,centroid,removed,0.2,22.13728446309489,19.565908018439156,inf,16.587868877402393,11.646772529520383,0.9598051679451274,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,phasemap,centroid,as_is,0.025,17.89446530327115,17.20519491187578,inf,20.043872426055692,18.08204472609486,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,removed,0.025,15.032976287099876,15.769282426814417,inf,15.160851458091056,9.876062085266902,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,as_is,0.05,19.81133497212825,16.970968568575366,inf,20.043872426055692,18.08204472609486,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,removed,0.05,16.480373146968482,16.44499312990636,inf,15.160851458091056,9.876062085266902,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,as_is,0.1,22.03371047606659,18.808081944314726,inf,20.043872426055692,18.08204472609486,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,removed,0.1,18.065503546648422,17.613591511473725,inf,15.160851458091056,9.876062085266902,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,as_is,0.2,23.933377556309523,18.92009255201574,inf,20.043872426055692,18.08204472609486,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,phasemap,centroid,removed,0.2,19.2391891441395,17.56743240919385,inf,15.160851458091056,9.876062085266902,1.0054493007896776,nan,nan,23.971234518578218,5006,0.0
development,loop_01,wall_target,kalman,centroid,as_is,0.025,18.042748696616584,22.774920489036035,inf,25.752758121638482,27.369847914736454,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,removed,0.025,16.37630690711705,20.87315915139677,inf,21.774819917412223,21.511885358180386,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,as_is,0.05,19.62678351975457,25.156986446826206,inf,25.752758121638482,27.369847914736454,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,removed,0.05,19.187871785039963,22.69643562135684,inf,21.774819917412223,21.511885358180386,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,as_is,0.1,24.696552579736057,28.555891122023965,inf,25.752758121638482,27.369847914736454,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,removed,0.1,23.910106730244088,27.30099882154314,24.845,21.774819917412223,21.511885358180386,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,as_is,0.2,32.52972207730666,29.987687819331803,inf,25.752758121638482,27.369847914736454,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,centroid,removed,0.2,28.888673760070137,30.601403258357287,inf,21.774819917412223,21.511885358180386,1.0027303370786351,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,harmonic,centroid,as_is,0.025,27.34774631497647,16.201605893623775,inf,22.434441439882924,22.437242397268278,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,removed,0.025,23.41645564598947,15.873425295718215,inf,17.245589287298404,14.417067333520848,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,as_is,0.05,28.022100368596753,15.826045340271502,inf,22.434441439882924,22.437242397268278,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,removed,0.05,24.11210241300565,15.812951538470415,inf,17.245589287298404,14.417067333520848,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,as_is,0.1,29.367203542304303,15.473994287699107,inf,22.434441439882924,22.437242397268278,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,removed,0.1,25.149841622206736,15.696137640853298,inf,17.245589287298404,14.417067333520848,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,as_is,0.2,30.951861271791035,15.298950505194949,inf,22.434441439882924,22.437242397268278,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,centroid,removed,0.2,26.055852399696146,15.69374894696982,inf,17.245589287298404,14.417067333520848,1.0027303370786351,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,as_is,0.025,19.172695882754255,27.950388295052008,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,removed,0.025,18.41643877844751,24.18285656428703,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,as_is,0.05,22.431532680892225,32.972063099302616,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,removed,0.05,22.136810390239972,28.728140864785146,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,as_is,0.1,29.465360281509682,43.82950699806283,24.905,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,removed,0.1,29.65260140549023,40.03890558320964,24.92,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,as_is,0.2,47.47352812097262,71.40546217842852,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,centroid,removed,0.2,47.26079438779351,70.21464356817432,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,as_is,0.025,19.409826894166862,19.82338048917434,inf,44.33928429974358,38.81787246971116,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,removed,0.025,16.11250695959876,18.422060396975297,inf,35.99743479940419,30.746333111933822,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,as_is,0.05,22.155244888719622,21.057282041420777,inf,44.33928429974358,38.81787246971116,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,removed,0.05,18.668161250947307,19.961099970901692,inf,35.99743479940419,30.746333111933822,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,as_is,0.1,28.03412456920541,22.333945279702505,inf,44.33928429974358,38.81787246971116,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,removed,0.1,24.05525000712013,21.836800284951195,inf,35.99743479940419,30.746333111933822,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,as_is,0.2,41.52736946459749,26.835401402391277,inf,44.33928429974358,38.81787246971116,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,centroid,removed,0.2,35.9935741083507,28.382554985915682,inf,35.99743479940419,30.746333111933822,1.3536625665957551,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,as_is,0.025,20.109591900811353,20.34730492536617,inf,37.582117975104836,46.45138751106045,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,removed,0.025,16.785822087075694,20.273114092733522,inf,31.562641477356834,40.26196459807788,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,as_is,0.05,22.155146392626907,19.261489959100945,inf,37.582117975104836,46.45138751106045,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,removed,0.05,19.84053836215797,20.068239428592886,inf,31.562641477356834,40.26196459807788,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,as_is,0.1,26.95398921948756,20.70699252635924,inf,37.582117975104836,46.45138751106045,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,removed,0.1,24.740759783635532,20.33056957002022,inf,31.562641477356834,40.26196459807788,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,as_is,0.2,37.24769787491975,22.548281470841204,inf,37.582117975104836,46.45138751106045,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,centroid,removed,0.2,34.911377605672726,20.792174354417302,inf,31.562641477356834,40.26196459807788,1.1355930354150556,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,as_is,0.025,17.41012776586434,18.214443359244235,inf,28.969319022764722,30.799328154903,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,removed,0.025,16.676525253033297,17.313898543795617,inf,27.607765357255104,34.53559821129215,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,as_is,0.05,18.737061652084776,19.54417523578508,inf,28.969319022764722,30.799328154903,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,removed,0.05,17.90483158977188,18.511756548494194,inf,27.607765357255104,34.53559821129215,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,as_is,0.1,21.60896155653014,22.376603627455818,24.92,28.969319022764722,30.799328154903,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,removed,0.1,20.57416438782252,22.41170662074562,24.92,27.607765357255104,34.53559821129215,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,as_is,0.2,28.193957163284928,29.66989652321929,inf,28.969319022764722,30.799328154903,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,snn_phasemap,snn,removed,0.2,27.339567538573036,29.557944617811728,inf,27.607765357255104,34.53559821129215,0.9850839513054932,nan,nan,9.588493807431286,5006,0.0
development,loop_01,wall_target,phasemap,snn,as_is,0.025,19.811627991302004,20.575192381161827,inf,24.94009574623314,14.378811011865984,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,removed,0.025,19.556345270842538,20.448363413547817,inf,23.01974026147952,15.549449770061592,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,as_is,0.05,22.356630923239027,22.181944712753435,inf,24.94009574623314,14.378811011865984,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,removed,0.05,22.46119021950137,22.13905880676497,inf,23.01974026147952,15.549449770061592,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,as_is,0.1,28.120460813837237,26.93098609568205,inf,24.94009574623314,14.378811011865984,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,removed,0.1,28.053463835211524,26.072490837498382,inf,23.01974026147952,15.549449770061592,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,as_is,0.2,32.80248481216904,34.19907466958797,inf,24.94009574623314,14.378811011865984,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,phasemap,snn,removed,0.2,32.66929018403937,33.28574076312303,inf,23.01974026147952,15.549449770061592,0.9779992244812232,nan,nan,28.76548142229386,5006,0.0
development,loop_01,wall_target,kalman,snn,as_is,0.025,18.074353811392786,18.79711869905246,24.96,20.39159249780726,17.437235315807875,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,removed,0.025,17.90491599030006,18.256631770836236,24.965,20.206784723518226,19.527954668371933,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,as_is,0.05,20.421797570969822,21.290432843916975,24.965,20.39159249780726,17.437235315807875,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,removed,0.05,20.187338434852034,20.692189371104412,inf,20.206784723518226,19.527954668371933,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,as_is,0.1,24.079127934942143,25.916838265765154,inf,20.39159249780726,17.437235315807875,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,removed,0.1,24.170351360734458,25.364201221287743,inf,20.206784723518226,19.527954668371933,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,as_is,0.2,26.55543133467711,28.065365173596092,inf,20.39159249780726,17.437235315807875,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,kalman,snn,removed,0.2,26.57011437954335,28.34906874021619,inf,20.206784723518226,19.527954668371933,1.0079574283231805,nan,nan,71.91370355573464,5006,0.0
development,loop_01,wall_target,harmonic,snn,as_is,0.025,19.200021672588022,19.429336357022784,inf,16.227743091862152,15.379885212737832,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,removed,0.025,20.572513032881172,20.765906667694566,inf,15.868013738026406,14.244065627666627,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,as_is,0.05,19.642728187800607,20.51613038273483,inf,16.227743091862152,15.379885212737832,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,removed,0.05,21.2593980688318,21.11043102232317,inf,15.868013738026406,14.244065627666627,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,as_is,0.1,21.40883526580977,22.574106118597292,inf,16.227743091862152,15.379885212737832,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,removed,0.1,22.388535425503996,21.813680250221914,inf,15.868013738026406,14.244065627666627,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,as_is,0.2,23.31319827974892,23.788070215385456,inf,16.227743091862152,15.379885212737832,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,harmonic,snn,removed,0.2,23.564739341733716,22.64478785199498,inf,15.868013738026406,14.244065627666627,1.0079574283231805,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,as_is,0.025,21.508492992443504,23.503362517868418,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,removed,0.025,21.04699264771584,24.346861729601883,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,as_is,0.05,26.088620476605072,30.108287766580446,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,removed,0.05,25.62322189493112,30.456247535609386,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,as_is,0.1,36.359523900084305,42.290078808853394,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,removed,0.1,35.75379518841297,41.68757991229046,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,as_is,0.2,59.33865331730702,66.36618883889032,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,constant_velocity,snn,removed,0.2,58.95277591498245,67.11055819858427,inf,nan,nan,nan,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,as_is,0.025,22.06725511350053,25.376685959177436,inf,47.45747048733136,44.087447827924066,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,removed,0.025,22.398724221403064,25.052173335669735,inf,48.8584328310578,45.674976684888875,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,as_is,0.05,25.813293480274783,32.031305072674925,inf,47.45747048733136,44.087447827924066,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,removed,0.05,26.21139789003758,30.84528638335535,inf,48.8584328310578,45.674976684888875,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,as_is,0.1,34.39880906264846,40.226299930343345,24.925,47.45747048733136,44.087447827924066,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,removed,0.1,34.992615537393014,39.62303025179285,inf,48.8584328310578,45.674976684888875,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,as_is,0.2,50.70805321897706,49.031932428599426,inf,47.45747048733136,44.087447827924066,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_two_layer,snn,removed,0.2,52.0191782523755,48.60185251894274,inf,48.8584328310578,45.674976684888875,1.3378838486537727,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,as_is,0.025,17.885011672476914,19.073392285390163,inf,33.692852294701126,41.17222872063949,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,removed,0.025,18.563806230900887,17.893353582738094,inf,32.99613182671238,39.51305289134613,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,as_is,0.05,20.729032544403484,20.848088550545224,24.915,33.692852294701126,41.17222872063949,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,removed,0.05,21.202699655483322,19.74569577651834,24.915,32.99613182671238,39.51305289134613,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,as_is,0.1,22.053917663604285,24.84164408193037,24.925,33.692852294701126,41.17222872063949,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,removed,0.1,23.693111338512406,21.84596554414395,24.925,32.99613182671238,39.51305289134613,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,as_is,0.2,29.826795779690933,31.990247221736396,inf,33.692852294701126,41.17222872063949,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_01,wall_target,snn_lmu,snn,removed,0.2,31.35651219849025,29.166693255438982,inf,32.99613182671238,39.51305289134613,1.1419896778582013,nan,nan,0.0,5006,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,as_is,0.025,20.850963102969093,8.309931131677239,inf,38.71391134671515,41.80236699043816,0.4934097853939663,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,removed,0.025,10.109237130687209,10.56074226117039,inf,26.197104702527284,26.834200176626435,0.4934097853939663,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,as_is,0.05,21.52829923731575,11.247449992306134,inf,38.69358039089333,41.80236699043816,0.49247673722872676,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,removed,0.05,11.11452057609791,13.465891202262917,inf,26.191784879427228,26.834200176626435,0.49247673722872676,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,as_is,0.1,24.480630785030996,15.032737992787052,inf,38.64699540291592,41.80236699043816,0.49194209427598545,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,removed,0.1,15.304608662568743,17.459888471246323,inf,26.087467693815995,26.834200176626435,0.49194209427598545,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,as_is,0.2,30.534823786369312,21.315258361368656,inf,38.62424930809462,41.80236699043816,0.4914699624793023,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,centroid,removed,0.2,23.189046734018113,23.96438250284458,inf,26.193604686771508,26.834200176626435,0.4914699624793023,0.9654295992826974,0.32950000000000124,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,as_is,0.025,19.990108804474076,4.880680531296495,inf,25.990143789219744,33.368614256722765,0.4977278130505678,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,removed,0.025,9.914550694110392,10.230711324836001,inf,15.514934858049422,19.83129720649486,0.4977278130505678,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,as_is,0.05,19.946146050895305,6.678769016563148,inf,25.980601052419587,33.368614256722765,0.49767942623352435,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,removed,0.05,11.551602776966122,10.396491794849357,inf,15.49105832695486,19.83129720649486,0.49767942623352435,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,as_is,0.1,20.896790291615435,9.58974553440341,inf,25.93602499793117,33.368614256722765,0.497478237633341,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,removed,0.1,13.436545938453726,14.21313345950539,inf,15.45968181769363,19.83129720649486,0.497478237633341,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,as_is,0.2,23.335440703731653,14.691231918691205,inf,25.820482348377592,33.368614256722765,0.4970266279272889,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,centroid,removed,0.2,19.06556375059653,16.389848850754206,inf,15.368933985307374,19.83129720649486,0.4970266279272889,0.9944511604643463,0.1595000000000013,0.0,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,as_is,0.025,20.333347302414055,6.377967875679467,inf,31.54866714302881,38.224569296095275,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,removed,0.025,8.903034669715183,9.253727017154247,inf,16.772490464936194,23.703125325529918,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,as_is,0.05,20.697185428195088,6.557688925171991,inf,31.437305863288437,38.224569296095275,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,removed,0.05,9.991626760691542,11.35330788471222,inf,16.762722986360913,23.703125325529918,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,as_is,0.1,21.571076610435828,9.611246359491162,inf,31.267035027721278,38.224569296095275,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,removed,0.1,12.279583336709644,15.618577601886656,inf,16.72012651274035,23.703125325529918,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,as_is,0.2,22.0745721476267,15.347849171864148,inf,31.053865329212428,38.224569296095275,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,kalman,centroid,removed,0.2,16.001823349694703,17.641522486541632,inf,16.692358050113363,23.703125325529918,1.0010249694429725,0.757302408805797,0.3695000000000004,39.86710963455234,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,as_is,0.025,18.695700704218293,12.477662654788448,inf,21.135215246225926,24.562044827527444,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,removed,0.025,22.68725502918997,11.500425927810607,inf,8.763868217164429,10.168523738220482,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,as_is,0.05,19.10477610662201,12.687081572070513,inf,20.949716108206037,24.562044827527444,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
