set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
held_out,wide_01,pendulum,snn_phasemap,snn,removed,0.1,21.72238556801728,17.419287891526434,inf,23.791771292935056,34.35425006745142,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,as_is,0.2,31.367629201524142,23.54277454701899,inf,22.148345205158833,40.79627753642295,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,removed,0.2,30.531155288402626,22.594186761535383,inf,23.791771292935056,34.35425006745142,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,as_is,0.025,18.045530258824503,15.924696586627567,inf,21.76168431013867,31.79773130011624,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,removed,0.025,14.484953441631752,20.65189097464537,24.745,19.356018003361687,26.432020690194655,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,as_is,0.05,18.71447668540643,20.61603702153719,inf,21.76168431013867,31.79773130011624,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,removed,0.05,15.16729448872875,26.109676913656262,24.735,19.356018003361687,26.432020690194655,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,as_is,0.1,20.714886011759777,23.249647918540802,inf,21.76168431013867,31.79773130011624,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,removed,0.1,18.195689278689862,30.274994526726218,24.73,19.356018003361687,26.432020690194655,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,as_is,0.2,25.89529634890274,35.597592467949895,inf,21.76168431013867,31.79773130011624,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,snn,removed,0.2,25.846057469778728,39.67969210421067,inf,19.356018003361687,26.432020690194655,0.9999047791142224,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,kalman,snn,as_is,0.025,17.36944066393473,16.102344166827216,inf,20.74262060194807,42.76456377779073,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,removed,0.025,14.847079260875526,13.75390999477846,inf,20.757254577642126,35.726610942409465,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,as_is,0.05,19.525632521353756,19.180193874091337,inf,20.74262060194807,42.76456377779073,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,removed,0.05,17.453492319130945,16.86795541349964,inf,20.757254577642126,35.726610942409465,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,as_is,0.1,22.593359109398563,23.12871860613472,inf,20.74262060194807,42.76456377779073,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,removed,0.1,22.430176243195888,21.35574768271847,inf,20.757254577642126,35.726610942409465,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,as_is,0.2,24.467004399801972,23.016239917836646,inf,20.74262060194807,42.76456377779073,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,kalman,snn,removed,0.2,23.72996274410773,26.24834770232469,inf,20.757254577642126,35.726610942409465,1.0018824937027542,nan,nan,38.369304556355736,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,as_is,0.025,15.496192272220876,12.750162204348857,24.740000000000002,17.72561197733048,33.60991381494711,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,removed,0.025,12.505177054902125,20.55610019338585,24.61,17.594877533801373,28.172561592049107,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,as_is,0.05,15.583904752500704,13.015179969546175,24.705000000000002,17.72561197733048,33.60991381494711,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,removed,0.05,12.990292269714168,20.788736793536742,24.585,17.594877533801373,28.172561592049107,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,as_is,0.1,15.945481242730303,13.464878149967559,24.79,17.72561197733048,33.60991381494711,1.0018824937027542,nan,nan,0.0,5004,0.0
